Markettype,Trddt,Cdretwdos,Cdretwdtl
31,2016/11/7,0.001713,0.001485
37,2016/11/7,0.002141,0.001925
47,2016/11/7,0.002129,0.001918
53,2016/11/7,0.001722,0.001489
63,2016/11/7,0.001713,0.001485
10,2016/11/8,0.002983,0.001282
5,2016/11/8,0.005094,0.005546
15,2016/11/8,0.005083,0.005524
21,2016/11/8,0.005362,0.005896
31,2016/11/8,0.00535,0.005876
37,2016/11/8,0.005094,0.005546
47,2016/11/8,0.005083,0.005524
53,2016/11/8,0.005362,0.005896
63,2016/11/8,0.00535,0.005876
10,2016/11/9,-0.006561,-0.006549
5,2016/11/9,-0.006053,-0.005945
15,2016/11/9,-0.006055,-0.005948
21,2016/11/9,-0.006387,-0.006255
31,2016/11/9,-0.006388,-0.006256
37,2016/11/9,-0.006053,-0.005945
47,2016/11/9,-0.006055,-0.005948
53,2016/11/9,-0.006387,-0.006255
63,2016/11/9,-0.006388,-0.006256
10,2016/11/10,0.014506,0.015491
5,2016/11/10,0.013108,0.014413
15,2016/11/10,0.013115,0.014418
21,2016/11/10,0.013142,0.014542
31,2016/11/10,0.013148,0.014547
37,2016/11/10,0.013108,0.014413
47,2016/11/10,0.013115,0.014418
53,2016/11/10,0.013142,0.014542
63,2016/11/10,0.013148,0.014547
10,2016/11/11,0.006059,0.00862
5,2016/11/11,0.007585,0.007427
15,2016/11/11,0.007578,0.007433
21,2016/11/11,0.007287,0.007133
31,2016/11/11,0.007282,0.00714
37,2016/11/11,0.007585,0.007427
47,2016/11/11,0.007578,0.007433
53,2016/11/11,0.007287,0.007133
63,2016/11/11,0.007282,0.00714
10,2016/11/14,0.000704,0.000826
5,2016/11/14,0.00413,0.003853
15,2016/11/14,0.004113,0.003838
21,2016/11/14,0.004279,0.004144
31,2016/11/14,0.004262,0.004129
37,2016/11/14,0.00413,0.003853
47,2016/11/14,0.004113,0.003838
53,2016/11/14,0.004279,0.004144
63,2016/11/14,0.004262,0.004129
10,2016/11/15,0.000561,-0.000221
5,2016/11/15,0.000667,0.001157
15,2016/11/15,0.000666,0.00115
21,2016/11/15,0.00126,0.00178
31,2016/11/15,0.001256,0.001771
37,2016/11/15,0.000667,0.001157
47,2016/11/15,0.000666,0.00115
53,2016/11/15,0.00126,0.00178
63,2016/11/15,0.001256,0.001771
10,2016/11/16,0.001498,0.000315
5,2016/11/16,0.000137,-0.000181
15,2016/11/16,0.000144,-0.000178
21,2016/11/16,0.000255,-0.000103
31,2016/11/16,0.000261,-0.000101
37,2016/11/16,0.000137,-0.000181
47,2016/11/16,0.000144,-0.000178
53,2016/11/16,0.000255,-0.000103
63,2016/11/16,0.000261,-0.000101
10,2016/11/17,-0.005218,-0.00541
5,2016/11/17,0.001014,0.000381
15,2016/11/17,0.000982,0.000352
21,2016/11/17,0.000161,-0.000673
31,2016/11/17,0.000135,-0.000694
37,2016/11/17,0.001014,0.000381
47,2016/11/17,0.000982,0.000352
53,2016/11/17,0.000161,-0.000673
63,2016/11/17,0.000135,-0.000694
10,2016/11/18,-0.004544,-0.005769
5,2016/11/18,-0.004893,-0.004333
15,2016/11/18,-0.004891,-0.00434
21,2016/11/18,-0.004471,-0.00361
31,2016/11/18,-0.004471,-0.003619
37,2016/11/18,-0.004893,-0.004333
47,2016/11/18,-0.004891,-0.00434
53,2016/11/18,-0.004471,-0.00361
63,2016/11/18,-0.004471,-0.003619
10,2016/11/21,0.001222,0.001364
5,2016/11/21,0.00663,0.006534
15,2016/11/21,0.006602,0.006509
21,2016/11/21,0.006277,0.006316
31,2016/11/21,0.006253,0.006294
37,2016/11/21,0.00663,0.006534
47,2016/11/21,0.006602,0.006509
53,2016/11/21,0.006277,0.006316
63,2016/11/21,0.006253,0.006294
10,2016/11/22,0.003532,0.004079
5,2016/11/22,0.009269,0.009323
15,2016/11/22,0.00924,0.009297
21,2016/11/22,0.009606,0.009926
31,2016/11/22,0.009577,0.0099
37,2016/11/22,0.009269,0.009323
47,2016/11/22,0.00924,0.009297
53,2016/11/22,0.009606,0.009926
63,2016/11/22,0.009577,0.0099
10,2016/11/23,-0.002211,-0.00275
5,2016/11/23,-0.001756,-0.002445
15,2016/11/23,-0.001758,-0.002447
21,2016/11/23,-0.002154,-0.002931
31,2016/11/23,-0.002154,-0.00293
37,2016/11/23,-0.001756,-0.002445
47,2016/11/23,-0.001758,-0.002447
53,2016/11/23,-0.002154,-0.002931
63,2016/11/23,-0.002154,-0.00293
10,2016/11/24,-0.00105,-0.00246
5,2016/11/24,0.00002,-0.000607
15,2016/11/24,0.000015,-0.000616
21,2016/11/24,-0.000759,-0.00154
31,2016/11/24,-0.00076,-0.001544
37,2016/11/24,0.00002,-0.000607
47,2016/11/24,0.000015,-0.000616
53,2016/11/24,-0.000759,-0.00154
63,2016/11/24,-0.00076,-0.001544
10,2016/11/25,0.001093,0.001485
5,2016/11/25,0.006305,0.00548
15,2016/11/25,0.006278,0.00546
21,2016/11/25,0.006361,0.005742
31,2016/11/25,0.006336,0.005723
37,2016/11/25,0.006305,0.00548
47,2016/11/25,0.006278,0.00546
53,2016/11/25,0.006361,0.005742
63,2016/11/25,0.006336,0.005723
10,2016/11/28,0.001246,0.000561
5,2016/11/28,0.004542,0.003219
15,2016/11/28,0.004525,0.003206
21,2016/11/28,0.003932,0.002304
31,2016/11/28,0.00392,0.002297
37,2016/11/28,0.004542,0.003219
47,2016/11/28,0.004525,0.003206
53,2016/11/28,0.003932,0.002304
63,2016/11/28,0.00392,0.002297
10,2016/11/29,-0.006388,-0.009455
5,2016/11/29,0.000403,-0.001928
15,2016/11/29,0.000369,-0.001965
21,2016/11/29,-0.000262,-0.002668
31,2016/11/29,-0.00029,-0.002698
37,2016/11/29,0.000403,-0.001928
47,2016/11/29,0.000369,-0.001965
53,2016/11/29,-0.000262,-0.002668
63,2016/11/29,-0.00029,-0.002698
10,2016/11/30,-0.00205,-0.001952
5,2016/11/30,-0.009389,-0.008491
15,2016/11/30,-0.009352,-0.008459
21,2016/11/30,-0.007983,-0.006596
31,2016/11/30,-0.007955,-0.006576
37,2016/11/30,-0.009389,-0.008491
47,2016/11/30,-0.009352,-0.008459
53,2016/11/30,-0.007983,-0.006596
63,2016/11/30,-0.007955,-0.006576
10,2016/12/1,0.004486,0.004187
5,2016/12/1,0.00752,0.007939
15,2016/12/1,0.007505,0.00792
21,2016/12/1,0.007003,0.007229
31,2016/12/1,0.006991,0.007215
37,2016/12/1,0.00752,0.007939
47,2016/12/1,0.007505,0.00792
53,2016/12/1,0.007003,0.007229
63,2016/12/1,0.006991,0.007215
10,2016/12/2,-0.004643,-0.003718
5,2016/12/2,-0.010498,-0.011724
15,2016/12/2,-0.010468,-0.011685
21,2016/12/2,-0.011371,-0.01288
31,2016/12/2,-0.01134,-0.012839
37,2016/12/2,-0.010498,-0.011724
47,2016/12/2,-0.010468,-0.011685
53,2016/12/2,-0.011371,-0.01288
63,2016/12/2,-0.01134,-0.012839
10,2016/12/5,-0.006116,-0.00534
5,2016/12/5,-0.012133,-0.01179
15,2016/12/5,-0.012103,-0.011759
21,2016/12/5,-0.011236,-0.010585
31,2016/12/5,-0.011212,-0.010562
37,2016/12/5,-0.012133,-0.01179
47,2016/12/5,-0.012103,-0.011759
53,2016/12/5,-0.011236,-0.010585
63,2016/12/5,-0.011212,-0.010562
10,2016/12/6,0.0044,0.005863
5,2016/12/6,-0.000153,0.00032
15,2016/12/6,-0.00013,0.000346
21,2016/12/6,-0.000511,-0.000067
31,2016/12/6,-0.000488,-0.000041
37,2016/12/6,-0.000153,0.00032
47,2016/12/6,-0.00013,0.000346
53,2016/12/6,-0.000511,-0.000067
63,2016/12/6,-0.000488,-0.000041
10,2016/12/7,0.006895,0.007912
5,2016/12/7,0.007938,0.008416
15,2016/12/7,0.007933,0.008414
21,2016/12/7,0.008091,0.008606
31,2016/12/7,0.008085,0.008603
37,2016/12/7,0.007938,0.008416
47,2016/12/7,0.007933,0.008414
53,2016/12/7,0.008091,0.008606
63,2016/12/7,0.008085,0.008603
10,2016/12/8,-0.000163,-0.000249
5,2016/12/8,-0.002429,-0.00313
15,2016/12/8,-0.002418,-0.003116
21,2016/12/8,-0.003077,-0.003938
31,2016/12/8,-0.003064,-0.003922
37,2016/12/8,-0.002429,-0.00313
47,2016/12/8,-0.002418,-0.003116
53,2016/12/8,-0.003077,-0.003938
63,2016/12/8,-0.003064,-0.003922
10,2016/12/9,-0.002734,-0.002975
5,2016/12/9,0.004718,0.002817
15,2016/12/9,0.00468,0.002789
21,2016/12/9,0.003818,0.001677
31,2016/12/9,0.003788,0.001657
37,2016/12/9,0.004718,0.002817
47,2016/12/9,0.00468,0.002789
53,2016/12/9,0.003818,0.001677
63,2016/12/9,0.003788,0.001657
10,2016/12/12,-0.026989,-0.02847
5,2016/12/12,-0.0302,-0.033824
15,2016/12/12,-0.030184,-0.033799
21,2016/12/12,-0.032666,-0.036926
31,2016/12/12,-0.03264,-0.036889
37,2016/12/12,-0.0302,-0.033824
47,2016/12/12,-0.030184,-0.033799
53,2016/12/12,-0.032666,-0.036926
63,2016/12/12,-0.03264,-0.036889
10,2016/12/13,0.006499,0.006946
5,2016/12/13,0.00181,0.002264
15,2016/12/13,0.001834,0.002286
21,2016/12/13,0.001725,0.002086
31,2016/12/13,0.001748,0.002107
37,2016/12/13,0.00181,0.002264
47,2016/12/13,0.001834,0.002286
53,2016/12/13,0.001725,0.002086
63,2016/12/13,0.001748,0.002107
10,2016/12/14,0.00043,-0.000148
5,2016/12/14,-0.005168,-0.005811
15,2016/12/14,-0.00514,-0.005783
21,2016/12/14,-0.005615,-0.006408
31,2016/12/14,-0.005587,-0.00638
37,2016/12/14,-0.005168,-0.005811
47,2016/12/14,-0.00514,-0.005783
53,2016/12/14,-0.005615,-0.006408
63,2016/12/14,-0.005587,-0.00638
10,2016/12/15,-0.000354,-0.000482
5,2016/12/15,-0.004932,-0.002436
15,2016/12/15,-0.004909,-0.002426
21,2016/12/15,-0.003821,-0.001104
31,2016/12/15,-0.003805,-0.001101
37,2016/12/15,-0.004932,-0.002436
47,2016/12/15,-0.004909,-0.002426
53,2016/12/15,-0.003821,-0.001104
63,2016/12/15,-0.003805,-0.001101
10,2016/12/16,0.003956,0.003884
5,2016/12/16,0.003683,0.004621
15,2016/12/16,0.003685,0.004618
21,2016/12/16,0.004412,0.005487
31,2016/12/16,0.00441,0.00548
37,2016/12/16,0.003683,0.004621
47,2016/12/16,0.003685,0.004618
53,2016/12/16,0.004412,0.005487
63,2016/12/16,0.00441,0.00548
10,2016/12/19,-0.005088,-0.005828
5,2016/12/19,-0.001499,-0.002002
15,2016/12/19,-0.001518,-0.002021
21,2016/12/19,-0.001857,-0.002509
31,2016/12/19,-0.001873,-0.002524
37,2016/12/19,-0.001499,-0.002002
47,2016/12/19,-0.001518,-0.002021
53,2016/12/19,-0.001857,-0.002509
63,2016/12/19,-0.001873,-0.002524
10,2016/12/20,-0.006282,-0.006017
5,2016/12/20,-0.005052,-0.003971
15,2016/12/20,-0.005058,-0.003981
21,2016/12/20,-0.0045,-0.00334
31,2016/12/20,-0.004509,-0.003352
37,2016/12/20,-0.005052,-0.003971
47,2016/12/20,-0.005058,-0.003981
53,2016/12/20,-0.0045,-0.00334
63,2016/12/20,-0.004509,-0.003352
10,2016/12/21,0.004244,0.00553
5,2016/12/21,0.01037,0.010543
15,2016/12/21,0.010337,0.010517
21,2016/12/21,0.010149,0.010253
31,2016/12/21,0.010119,0.010231
37,2016/12/21,0.01037,0.010543
47,2016/12/21,0.010337,0.010517
53,2016/12/21,0.010149,0.010253
63,2016/12/21,0.010119,0.010231
10,2016/12/22,0.002797,0.002152
5,2016/12/22,0.000772,0.000338
15,2016/12/22,0.000783,0.000347
21,2016/12/22,0.000481,-0.000004
31,2016/12/22,0.000493,0.000005
37,2016/12/22,0.000772,0.000338
47,2016/12/22,0.000783,0.000347
53,2016/12/22,0.000481,-0.000004
63,2016/12/22,0.000493,0.000005
10,2016/12/23,-0.008654,-0.008311
5,2016/12/23,-0.009347,-0.010115
15,2016/12/23,-0.009343,-0.010106
21,2016/12/23,-0.009589,-0.010556
31,2016/12/23,-0.009585,-0.010545
37,2016/12/23,-0.009347,-0.010115
47,2016/12/23,-0.009343,-0.010106
53,2016/12/23,-0.009589,-0.010556
63,2016/12/23,-0.009585,-0.010545
10,2016/12/26,0.002074,0.001585
5,2016/12/26,0.00417,0.003751
15,2016/12/26,0.004159,0.00374
21,2016/12/26,0.004329,0.004087
31,2016/12/26,0.004318,0.004076
37,2016/12/26,0.00417,0.003751
47,2016/12/26,0.004159,0.00374
53,2016/12/26,0.004329,0.004087
63,2016/12/26,0.004318,0.004076
10,2016/12/27,0.001798,0.002051
5,2016/12/27,-0.001379,-0.001151
15,2016/12/27,-0.001362,-0.001135
21,2016/12/27,-0.001303,-0.001044
31,2016/12/27,-0.001288,-0.001029
37,2016/12/27,-0.001379,-0.001151
47,2016/12/27,-0.001362,-0.001135
53,2016/12/27,-0.001303,-0.001044
63,2016/12/27,-0.001288,-0.001029
10,2016/12/28,-0.004202,-0.00591
5,2016/12/28,-0.003578,-0.00397
15,2016/12/28,-0.003582,-0.00398
21,2016/12/28,-0.003693,-0.003993
31,2016/12/28,-0.003695,-0.004002
37,2016/12/28,-0.003578,-0.00397
47,2016/12/28,-0.003582,-0.00398
53,2016/12/28,-0.003693,-0.003993
63,2016/12/28,-0.003695,-0.004002
10,2016/12/29,0.001808,0.002397
5,2016/12/29,-0.002245,-0.002465
15,2016/12/29,-0.002223,-0.00244
21,2016/12/29,-0.002165,-0.002436
31,2016/12/29,-0.002146,-0.002413
37,2016/12/29,-0.002245,-0.002465
47,2016/12/29,-0.002223,-0.00244
53,2016/12/29,-0.002165,-0.002436
63,2016/12/29,-0.002146,-0.002413
10,2016/12/30,0.000931,0.001112
5,2016/12/30,0.002533,0.002513
15,2016/12/30,0.002524,0.002506
21,2016/12/30,0.002471,0.002376
31,2016/12/30,0.002463,0.00237
37,2016/12/30,0.002533,0.002513
47,2016/12/30,0.002524,0.002506
53,2016/12/30,0.002471,0.002376
63,2016/12/30,0.002463,0.00237
5,2017/1/3,0.010583,0.010687
10,2017/1/3,0.005566,0.006287
15,2017/1/3,0.010556,0.010664
21,2017/1/3,0.010205,0.010258
31,2017/1/3,0.010182,0.01024
37,2017/1/3,0.010583,0.010687
47,2017/1/3,0.010556,0.010664
53,2017/1/3,0.010205,0.010258
63,2017/1/3,0.010182,0.01024
5,2017/1/4,0.009014,0.009164
10,2017/1/4,0.00326,0.002763
15,2017/1/4,0.008984,0.009131
21,2017/1/4,0.009501,0.009785
31,2017/1/4,0.00947,0.009753
37,2017/1/4,0.009014,0.009164
47,2017/1/4,0.008984,0.009131
53,2017/1/4,0.009501,0.009785
63,2017/1/4,0.00947,0.009753
5,2017/1/5,0.002118,0.001092
10,2017/1/5,0.000652,0.001031
15,2017/1/5,0.00211,0.001092
21,2017/1/5,0.001699,0.000536
31,2017/1/5,0.001694,0.000539
37,2017/1/5,0.002118,0.001092
47,2017/1/5,0.00211,0.001092
53,2017/1/5,0.001699,0.000536
63,2017/1/5,0.001694,0.000539
5,2017/1/6,-0.003717,-0.005161
10,2017/1/6,-0.004798,-0.004933
15,2017/1/6,-0.003723,-0.00516
21,2017/1/6,-0.004323,-0.00602
31,2017/1/6,-0.004326,-0.006016
37,2017/1/6,-0.003717,-0.005161
47,2017/1/6,-0.003723,-0.00516
53,2017/1/6,-0.004323,-0.00602
63,2017/1/6,-0.004326,-0.006016
5,2017/1/9,0.005797,0.005418
10,2017/1/9,0.002313,0.002542
15,2017/1/9,0.005779,0.005403
21,2017/1/9,0.005328,0.004726
31,2017/1/9,0.005313,0.004716
37,2017/1/9,0.005797,0.005418
47,2017/1/9,0.005779,0.005403
53,2017/1/9,0.005328,0.004726
63,2017/1/9,0.005313,0.004716
5,2017/1/10,-0.002639,-0.002567
10,2017/1/10,-0.000442,0.000327
15,2017/1/10,-0.002627,-0.002552
21,2017/1/10,-0.002742,-0.002686
31,2017/1/10,-0.002731,-0.002673
37,2017/1/10,-0.002639,-0.002567
47,2017/1/10,-0.002627,-0.002552
53,2017/1/10,-0.002742,-0.002686
63,2017/1/10,-0.002731,-0.002673
5,2017/1/11,-0.008295,-0.008911
10,2017/1/11,-0.006337,-0.006345
15,2017/1/11,-0.008285,-0.008898
21,2017/1/11,-0.008508,-0.009311
31,2017/1/11,-0.008497,-0.009298
37,2017/1/11,-0.008295,-0.008911
47,2017/1/11,-0.008285,-0.008898
53,2017/1/11,-0.008508,-0.009311
63,2017/1/11,-0.008497,-0.009298
5,2017/1/12,-0.006632,-0.007157
10,2017/1/12,-0.002065,-0.001094
15,2017/1/12,-0.006608,-0.007126
21,2017/1/12,-0.006697,-0.007198
31,2017/1/12,-0.006674,-0.00717
37,2017/1/12,-0.006632,-0.007157
47,2017/1/12,-0.006608,-0.007126
53,2017/1/12,-0.006697,-0.007198
63,2017/1/12,-0.006674,-0.00717
5,2017/1/13,-0.004841,-0.006725
10,2017/1/13,-0.009508,-0.010871
15,2017/1/13,-0.004866,-0.006746
21,2017/1/13,-0.005974,-0.008244
31,2017/1/13,-0.005992,-0.008256
37,2017/1/13,-0.004841,-0.006725
47,2017/1/13,-0.004866,-0.006746
53,2017/1/13,-0.005974,-0.008244
63,2017/1/13,-0.005992,-0.008256
5,2017/1/16,-0.011126,-0.01445
10,2017/1/16,-0.023593,-0.025721
15,2017/1/16,-0.011191,-0.014507
21,2017/1/16,-0.013746,-0.017841
31,2017/1/16,-0.013794,-0.017877
37,2017/1/16,-0.011126,-0.01445
47,2017/1/16,-0.011191,-0.014507
53,2017/1/16,-0.013746,-0.017841
63,2017/1/16,-0.013794,-0.017877
5,2017/1/17,0.004101,0.004889
10,2017/1/17,0.005769,0.00518
15,2017/1/17,0.00411,0.00489
21,2017/1/17,0.005221,0.006447
31,2017/1/17,0.005224,0.006442
37,2017/1/17,0.004101,0.004889
47,2017/1/17,0.00411,0.00489
53,2017/1/17,0.005221,0.006447
63,2017/1/17,0.005224,0.006442
5,2017/1/18,0.002278,0.00034
10,2017/1/18,0.000784,0.00076
15,2017/1/18,0.002271,0.000342
21,2017/1/18,0.001131,-0.001155
31,2017/1/18,0.00113,-0.001146
37,2017/1/18,0.002278,0.00034
47,2017/1/18,0.002271,0.000342
53,2017/1/18,0.001131,-0.001155
63,2017/1/18,0.00113,-0.001146
5,2017/1/19,-0.004457,-0.0042
10,2017/1/19,-0.001426,-0.000946
15,2017/1/19,-0.004442,-0.004184
21,2017/1/19,-0.00427,-0.003942
31,2017/1/19,-0.004256,-0.003929
37,2017/1/19,-0.004457,-0.0042
47,2017/1/19,-0.004442,-0.004184
53,2017/1/19,-0.00427,-0.003942
63,2017/1/19,-0.004256,-0.003929
5,2017/1/20,0.008758,0.009928
10,2017/1/20,0.007765,0.008537
15,2017/1/20,0.008753,0.009921
21,2017/1/20,0.00973,0.011217
31,2017/1/20,0.00972,0.011205
37,2017/1/20,0.008758,0.009928
47,2017/1/20,0.008753,0.009921
53,2017/1/20,0.00973,0.011217
63,2017/1/20,0.00972,0.011205
5,2017/1/23,0.005733,0.006354
10,2017/1/23,0.006487,0.007807
15,2017/1/23,0.005737,0.006361
21,2017/1/23,0.005995,0.00668
31,2017/1/23,0.005998,0.006685
37,2017/1/23,0.005733,0.006354
47,2017/1/23,0.005737,0.006361
53,2017/1/23,0.005995,0.00668
63,2017/1/23,0.005998,0.006685
5,2017/1/24,0.001919,0.001202
10,2017/1/24,0.003279,0.004994
15,2017/1/24,0.001926,0.001221
21,2017/1/24,0.001009,-0.000006
31,2017/1/24,0.00102,0.000015
37,2017/1/24,0.001919,0.001202
47,2017/1/24,0.001926,0.001221
53,2017/1/24,0.001009,-0.000006
63,2017/1/24,0.00102,0.000015
5,2017/1/25,0.002055,0.002942
10,2017/1/25,0.002029,0.002253
15,2017/1/25,0.002055,0.002939
21,2017/1/25,0.002367,0.003452
31,2017/1/25,0.002365,0.003447
37,2017/1/25,0.002055,0.002942
47,2017/1/25,0.002055,0.002939
53,2017/1/25,0.002367,0.003452
63,2017/1/25,0.002365,0.003447
5,2017/1/26,0.004132,0.004599
10,2017/1/26,-0.000271,0.000231
15,2017/1/26,0.004109,0.004578
21,2017/1/26,0.004536,0.005129
31,2017/1/26,0.004514,0.005107
37,2017/1/26,0.004132,0.004599
47,2017/1/26,0.004109,0.004578
53,2017/1/26,0.004536,0.005129
63,2017/1/26,0.004514,0.005107
5,2017/2/3,-0.005529,-0.005347
10,2017/2/3,-0.009991,-0.010202
15,2017/2/3,-0.005552,-0.00537
21,2017/2/3,-0.005523,-0.005298
31,2017/2/3,-0.005544,-0.00532
37,2017/2/3,-0.005529,-0.005347
47,2017/2/3,-0.005552,-0.00537
53,2017/2/3,-0.005523,-0.005298
63,2017/2/3,-0.005544,-0.00532
10,2017/2/6,0.002083,0.001601
5,2017/2/6,0.005717,0.00673
15,2017/2/6,0.005699,0.006705
21,2017/2/6,0.006364,0.007688
31,2017/2/6,0.006343,0.007661
37,2017/2/6,0.005717,0.00673
47,2017/2/6,0.005699,0.006705
53,2017/2/6,0.006364,0.007688
63,2017/2/6,0.006343,0.007661
10,2017/2/7,0.000372,0.000566
5,2017/2/7,-0.000332,-0.000317
15,2017/2/7,-0.000329,-0.000313
21,2017/2/7,-0.000612,-0.000696
31,2017/2/7,-0.000608,-0.000691
37,2017/2/7,-0.000332,-0.000317
47,2017/2/7,-0.000329,-0.000313
53,2017/2/7,-0.000612,-0.000696
63,2017/2/7,-0.000608,-0.000691
10,2017/2/8,0.003073,0.003389
5,2017/2/8,0.004884,0.005806
15,2017/2/8,0.004875,0.005794
21,2017/2/8,0.005322,0.006376
31,2017/2/8,0.005312,0.006363
37,2017/2/8,0.004884,0.005806
47,2017/2/8,0.004875,0.005794
53,2017/2/8,0.005322,0.006376
63,2017/2/8,0.005312,0.006363
10,2017/2/9,0.005106,0.004907
5,2017/2/9,0.005496,0.005853
15,2017/2/9,0.005494,0.005849
21,2017/2/9,0.005723,0.006135
31,2017/2/9,0.00572,0.00613
37,2017/2/9,0.005496,0.005853
47,2017/2/9,0.005494,0.005849
53,2017/2/9,0.005723,0.006135
63,2017/2/9,0.00572,0.00613
10,2017/2/10,0.004179,0.004832
5,2017/2/10,0.003765,0.002886
15,2017/2/10,0.003767,0.002896
21,2017/2/10,0.002979,0.001746
31,2017/2/10,0.002985,0.001759
37,2017/2/10,0.003765,0.002886
47,2017/2/10,0.003767,0.002896
53,2017/2/10,0.002979,0.001746
63,2017/2/10,0.002985,0.001759
10,2017/2/13,0.007205,0.009213
5,2017/2/13,0.006452,0.007053
15,2017/2/13,0.006456,0.007064
21,2017/2/13,0.006567,0.007286
31,2017/2/13,0.00657,0.007294
37,2017/2/13,0.006452,0.007053
47,2017/2/13,0.006456,0.007064
53,2017/2/13,0.006567,0.007286
63,2017/2/13,0.00657,0.007294
10,2017/2/14,0.000498,0.00041
5,2017/2/14,0.000297,0.000409
15,2017/2/14,0.000298,0.000409
21,2017/2/14,0.000107,0.000248
31,2017/2/14,0.000108,0.000248
37,2017/2/14,0.000297,0.000409
47,2017/2/14,0.000298,0.000409
53,2017/2/14,0.000107,0.000248
63,2017/2/14,0.000108,0.000248
10,2017/2/15,0.000269,-0.001257
5,2017/2/15,-0.004396,-0.004616
15,2017/2/15,-0.004372,-0.0046
21,2017/2/15,-0.004733,-0.004792
31,2017/2/15,-0.00471,-0.004776
37,2017/2/15,-0.004396,-0.004616
47,2017/2/15,-0.004372,-0.0046
53,2017/2/15,-0.004733,-0.004792
63,2017/2/15,-0.00471,-0.004776
10,2017/2/16,0.002595,0.002805
5,2017/2/16,0.005664,0.006185
15,2017/2/16,0.005648,0.006169
21,2017/2/16,0.005506,0.005847
31,2017/2/16,0.005492,0.005834
37,2017/2/16,0.005664,0.006185
47,2017/2/16,0.005648,0.006169
53,2017/2/16,0.005506,0.005847
63,2017/2/16,0.005492,0.005834
10,2017/2/17,-0.002089,-0.001067
5,2017/2/17,-0.007758,-0.007547
15,2017/2/17,-0.00773,-0.007516
21,2017/2/17,-0.007936,-0.00793
31,2017/2/17,-0.007909,-0.0079
37,2017/2/17,-0.007758,-0.007547
47,2017/2/17,-0.00773,-0.007516
53,2017/2/17,-0.007936,-0.00793
63,2017/2/17,-0.007909,-0.0079
10,2017/2/20,0.010493,0.011047
5,2017/2/20,0.012877,0.012136
15,2017/2/20,0.012866,0.012131
21,2017/2/20,0.012323,0.011326
31,2017/2/20,0.012314,0.011325
37,2017/2/20,0.012877,0.012136
47,2017/2/20,0.012866,0.012131
53,2017/2/20,0.012323,0.011326
63,2017/2/20,0.012314,0.011325
10,2017/2/21,0.004552,0.003645
5,2017/2/21,0.004938,0.005925
15,2017/2/21,0.004936,0.005914
21,2017/2/21,0.005728,0.006968
31,2017/2/21,0.005723,0.006953
37,2017/2/21,0.004938,0.005925
47,2017/2/21,0.004936,0.005914
53,2017/2/21,0.005728,0.006968
63,2017/2/21,0.005723,0.006953
10,2017/2/22,0.003871,0.004514
5,2017/2/22,0.003678,0.003923
15,2017/2/22,0.003679,0.003926
21,2017/2/22,0.00353,0.003736
31,2017/2/22,0.003532,0.003739
37,2017/2/22,0.003678,0.003923
47,2017/2/22,0.003679,0.003926
53,2017/2/22,0.00353,0.003736
63,2017/2/22,0.003532,0.003739
10,2017/2/23,-0.001029,-0.000241
5,2017/2/23,-0.003836,-0.002002
15,2017/2/23,-0.003822,-0.001993
21,2017/2/23,-0.003267,-0.001222
31,2017/2/23,-0.003257,-0.001218
37,2017/2/23,-0.003836,-0.002002
47,2017/2/23,-0.003822,-0.001993
53,2017/2/23,-0.003267,-0.001222
63,2017/2/23,-0.003257,-0.001218
10,2017/2/24,-0.000419,-0.001897
5,2017/2/24,-0.000056,0.001699
15,2017/2/24,-0.000057,0.001682
21,2017/2/24,0.000556,0.002472
31,2017/2/24,0.000551,0.002453
37,2017/2/24,-0.000056,0.001699
47,2017/2/24,-0.000057,0.001682
53,2017/2/24,0.000556,0.002472
63,2017/2/24,0.000551,0.002453
10,2017/2/27,-0.004721,-0.00493
5,2017/2/27,-0.008279,-0.007275
15,2017/2/27,-0.008261,-0.007264
21,2017/2/27,-0.008101,-0.007088
31,2017/2/27,-0.008086,-0.007078
37,2017/2/27,-0.008279,-0.007275
47,2017/2/27,-0.008261,-0.007264
53,2017/2/27,-0.008101,-0.007088
63,2017/2/27,-0.008086,-0.007078
10,2017/2/28,0.004128,0.006238
5,2017/2/28,0.003434,0.005659
15,2017/2/28,0.003438,0.005662
21,2017/2/28,0.003396,0.005465
31,2017/2/28,0.0034,0.005468
37,2017/2/28,0.003434,0.005659
47,2017/2/28,0.003438,0.005662
53,2017/2/28,0.003396,0.005465
63,2017/2/28,0.0034,0.005468
10,2017/3/1,0.004266,0.005895
5,2017/3/1,0.00219,0.002679
15,2017/3/1,0.002201,0.002695
21,2017/3/1,0.002263,0.002762
31,2017/3/1,0.002272,0.002776
37,2017/3/1,0.00219,0.002679
47,2017/3/1,0.002201,0.002695
53,2017/3/1,0.002263,0.002762
63,2017/3/1,0.002272,0.002776
10,2017/3/2,-0.003457,-0.004737
5,2017/3/2,-0.006273,-0.005518
15,2017/3/2,-0.006259,-0.005514
21,2017/3/2,-0.0063,-0.005521
31,2017/3/2,-0.006286,-0.005517
37,2017/3/2,-0.006273,-0.005518
47,2017/3/2,-0.006259,-0.005514
53,2017/3/2,-0.0063,-0.005521
63,2017/3/2,-0.006286,-0.005517
10,2017/3/3,-0.001093,-0.001859
5,2017/3/3,-0.001803,-0.002128
15,2017/3/3,-0.001799,-0.002126
21,2017/3/3,-0.001142,-0.001077
31,2017/3/3,-0.001142,-0.001081
